t_s,phi_deg,roll_deg,pitch_deg,yaw_deg,pos_x,pos_y,pos_z,u0,u1,u2,u3,wx,wy,wz,wx_dot,wy_dot,wz_dot,pred_wx_dot,pred_wy_dot,pred_wz_dot,pred_nogyro_wx_dot,pred_nogyro_wy_dot,pred_nogyro_wz_dot,tau_gyro_x,tau_gyro_y,tau_gyro_z,flap_damp_x,flap_damp_y,flap_damp_z,flap_prec_x,flap_prec_y,flap_prec_z,tau_cmd_x,tau_cmd_y,tau_cmd_z,spd0,spd1,spd2,spd3,sem_lift,sem_roll,sem_pitch,sem_yaw
1.000000000000227374e-01,8.083333333333239068e+01,-3.603070461541205693e-01,-8.618779758883817754e-01,1.127563710698630501e+02,2.622764349255768401e-01,-1.021898474221630160e+00,-4.366688269482784102e-01,1.155952542906602543e-01,1.616999195147934554e-01,1.699635306411289015e-01,2.481188826920175949e-01,-2.834255336247110471e-02,-1.009911989193257309e-03,-4.296774352584463441e-02,1.316746320842850926e-01,-1.000232155171816434e-01,-6.363189171623897522e-01,-2.990316453139703956e+00,-5.802180430816585022e-02,-3.636018084740459511e+00,-3.058517276254971051e+00,-1.203130794740134707e-01,-3.713850675518784339e+00,1.658401885605236112e-04,6.597540779096006287e-03,4.104961846001183023e-03,3.038509189763009127e-03,-6.789792682957749930e-05,4.487860848729497906e-03,-2.154673389730184664e-04,-2.901135455811160028e-05,1.428093021410942968e-04,-1.340383242167015876e-01,-1.263901943882074670e-02,-4.168266481739975049e-01,6.524985093486375398e-02,1.126154330346346294e-01,1.303108651971256471e-01,2.081025531080393787e-01,1.738443967846500515e-01,1.602534341337774615e-02,-6.213000863751094727e-02,-7.039361976384639341e-02
1.100000000000136424e-01,8.041666666666610297e+01,-3.594119760213903003e-01,-8.558683523001476834e-01,1.127176933570808188e+02,2.629712412158723422e-01,-1.022162581101366818e+00,-4.374343301453071930e-01,1.186045172372160311e-01,1.623592666358089631e-01,1.734668362832353372e-01,2.552221796235923379e-01,-1.392288918045856555e-02,5.780784530805962301e-03,-4.942541093254210899e-02,1.622139946448568626e-01,-8.518168924638555572e-02,-7.051324555029708785e-01,-2.994984427847954045e+00,-8.522200078728399408e-02,-3.706209933808804369e+00,-3.026763308338260572e+00,-1.465946720826092342e-01,-3.790998179555415071e+00,1.998233724689588750e-04,6.521738849616135272e-03,4.437674665890531042e-03,1.462015826443620022e-03,-1.030815616535591490e-04,5.056306873556993230e-03,-2.515095853210709835e-04,-1.452112281434105415e-05,6.915059556668203108e-05,-1.343285381789612876e-01,-1.534398544140013268e-02,-4.275855153634940953e-01,6.644964949602362447e-02,1.158235628396598882e-01,1.330941238863571907e-01,2.111414398862115072e-01,1.774131999449631847e-01,1.900029697088204128e-02,-6.275504636947495940e-02,-7.386261601690133349e-02
1.200000000000045475e-01,7.999999999999981526e+01,-3.573736271616312909e-01,-8.456080159281471609e-01,1.126752559735115113e+02,2.624441173091598412e-01,-1.022666397562835172e+00,-4.384939419592212007e-01,1.216137801837717941e-01,1.630186137568244431e-01,1.769701419253418007e-01,2.623254765551670808e-01,1.330461846027950618e-02,8.872918614353516448e-03,-6.155439601336956668e-02,2.356743134873453271e-01,-1.271943314165380479e-01,-6.641679924421407533e-01,-3.049673314160743054e+00,-1.147773028511629018e-01,-3.784713258220879339e+00,-3.017981332706432429e+00,-1.752351198393087561e-01,-3.881142626461036471e+00,2.546753343873810627e-04,6.434018238853552937e-03,4.836803089264468843e-03,-1.368694911628476861e-03,-1.401895934322274124e-04,6.157624011806486775e-03,-3.100310913551588979e-04,1.412961448257131527e-05,-6.497463578522839748e-05,-1.356151936946404790e-01,-1.822739987071420389e-02,-4.398876442913018381e-01,6.770928147388056983e-02,1.188673139648941390e-01,1.359238205744984496e-01,2.144424527292446703e-01,1.809820031052762901e-01,2.197525052838630866e-02,-6.338008410143897153e-02,-7.733161226995631521e-02
1.299999999999954525e-01,7.958333333333352755e+01,-3.553429842769330049e-01,-8.353464225144076050e-01,1.126328343892731709e+02,2.624266609843194376e-01,-1.022957652325391820e+00,-4.389181826073802473e-01,1.246230431303275710e-01,1.636779608778399231e-01,1.804734475674482364e-01,2.694287734867418238e-01,2.039413011300492823e-02,9.327564441901565681e-03,-7.096652988565954612e-02,3.211719948710444195e-01,-9.523730905924647494e-02,-6.048042401234210441e-01,-3.077660415864593713e+00,-1.455198958150634991e-01,-3.878252418826739767e+00,-3.031317660519896151e+00,-2.051396187921907255e-01,-3.983688564743744998e+00,2.978238805092183914e-04,6.363286400884351872e-03,5.169073831488585173e-03,-2.055743307251968726e-03,-1.656076441846226523e-04,6.937354270312149143e-03,-3.501479378144832771e-04,2.204019519448653620e-05,-9.772749594455970622e-05,-1.378967527406350368e-01,-2.130181158120881407e-02,-4.537129352377637370e-01,6.902488803099596226e-02,1.217572876869936482e-01,1.387969603349905878e-01,2.179886863369141781e-01,1.845508062655893955e-01,2.495020408589061767e-02,-6.400512183340296979e-02,-8.080060852301128305e-02
1.399999999999863576e-01,7.916666666666723984e+01,-3.533200471107906249e-01,-8.250835717396842739e-01,1.125904286281631670e+02,2.625532323391148171e-01,-1.023167516642826458e+00,-4.393238124824321300e-01,1.276323060768833340e-01,1.643373079988554031e-01,1.839767532095546720e-01,2.765320704183165668e-01,-3.528974357626238345e-03,5.720464956665594590e-03,-7.619469909509006544e-02,2.694380144146426015e-01,1.327703552702380434e-02,-6.996993894040784978e-01,-3.059378864019013378e+00,-1.765040777143319084e-01,-3.987478447959978745e+00,-3.066015161137983114e+00,-2.354663271640046462e-01,-4.098209149224098624e+00,3.208579377856975341e-04,6.323173588515642110e-03,5.384224331978773419e-03,3.486182187375532729e-04,-1.690420654071171126e-04,7.272365677038797674e-03,-3.639214486830180543e-04,-3.878637219076964833e-06,1.656390624662947076e-05,-1.411728085795410093e-01,-2.457948978789162991e-02,-4.690421443765798726e-01,7.039285919799179170e-02,1.245034015743205769e-01,1.417107413931182613e-01,2.217643256827757925e-01,1.881196094259025009e-01,2.792515764339491280e-02,-6.463015956536698192e-02,-8.426960477606625088e-02
1.499999999999772626e-01,7.875000000000095213e+01,-3.513048154081116481e-01,-8.148194632844948382e-01,1.125480387138919696e+02,2.630968942487958429e-01,-1.023579677869979720e+00,-4.402000911454640453e-01,1.306415690234390969e-01,1.649966551198708831e-01,1.874800588516611077e-01,2.836353673498913652e-01,-1.001486876676609995e-02,-2.608354904443986946e-03,-7.741518933518619361e-02,1.425768195522666149e-01,8.618518144823127114e-02,-9.057993396002836928e-01,-3.101187790434179803e+00,-2.100647796470510864e-01,-4.112210832457815712e+00,-3.121353122469764152e+00,-2.686641667431720615e-01,-4.224642707522131779e+00,3.223455544932626979e-04,6.267806150413234717e-03,5.678573153968684284e-03,9.697626183878907966e-04,-1.451745209462255862e-04,7.205763812862514724e-03,-3.524620519662871230e-04,-1.118789928825863306e-05,4.597344834069642516e-05,-1.454438599245881092e-01,-2.807254441967638181e-02,-4.858566320402841754e-01,7.180981782329926011e-02,1.271149335813522574e-01,1.446625426690646976e-01,2.257545756991224950e-01,1.916884125862156063e-01,3.090011120089923569e-02,-6.525519729733102181e-02,-8.773860102912124648e-02
1.600000000000250111e-01,7.833333333333229120e+01,-3.510576659200806970e-01,-8.060169210857529576e-01,1.125011902576547413e+02,2.619538830339573909e-01,-1.027477556621620991e+00,-4.400643693192239359e-01,1.336508319700119851e-01,1.656560022408901101e-01,1.909833644937874719e-01,2.907386642815064648e-01,1.163758886862709813e-02,-1.855659494370409321e-02,-7.216850499156424181e-02,6.700215673526724314e-02,1.256786505076027127e-01,-1.058518128490350874e+00,-3.220429649127488858e+00,-2.467474615826158735e-01,-4.253516195508781905e+00,-3.196668329979901912e+00,-3.054496374689582017e-01,-4.362385200134874630e+00,2.869654630364754013e-04,6.182377737287041500e-03,6.099867289861940142e-03,-1.104805769778656336e-03,-7.447066660607416983e-05,6.533429939164902417e-03,-3.025306281112145890e-04,1.320705202657182302e-05,-5.218072600261759383e-05,-1.507111229049560297e-01,-3.179301726033279679e-02,-5.041381578215407000e-01,7.327260455803696892e-02,1.296005632993092738e-01,1.476499121243542989e-01,2.299455954967728477e-01,1.952572157465490288e-01,3.387506475842043396e-02,-6.588023502929855890e-02,-9.120759728219592077e-02
1.700000000000159162e-01,7.791666666666600349e+01,-3.581153333665432759e-01,-8.032848602995703580e-01,1.124358148689106542e+02,2.620393623341051303e-01,-1.027859210145524171e+00,-4.405364820184184960e-01,1.366600949165677481e-01,1.663153493619056178e-01,1.944866701358939076e-01,2.978419612130812077e-01,2.349683969246075046e-02,-1.320751614895533492e-02,-8.394297510883713676e-02,-1.898381902715876729e-02,1.141935571690804452e-01,-1.143644947303519288e+00,-3.336807337880970614e+00,-2.865379151034086469e-01,-4.392228676907238949e+00,-3.290858997405519126e+00,-3.442328830397550221e-01,-4.511334502435485838e+00,3.474277600980907300e-04,6.106046278971862494e-03,6.488284509135931744e-03,-2.187375106357325374e-03,-1.181511883366765368e-04,7.444943465182096709e-03,-3.520056758587795476e-04,2.707532060797461442e-05,-1.027914326299549037e-04,-1.569763753007135665e-01,-3.575294928248530513e-02,-5.238687152043319806e-01,7.477826380925670091e-02,1.319684105464052348e-01,1.506705558598630257e-01,2.343244368272134615e-01,1.988260189068621342e-01,3.685001831592471522e-02,-6.650527276126258491e-02,-9.467659353525088861e-02
1.800000000000068212e-01,7.749999999999971578e+01,-3.651763370406829745e-01,-8.005613796092235779e-01,1.123704740903962858e+02,2.620938727156738035e-01,-1.026211848899297063e+00,-4.419202787933009802e-01,1.396693578631235111e-01,1.669746964829210978e-01,1.979899757780003433e-01,3.049452581446559507e-01,2.899688629119026237e-02,5.970944840998724384e-03,-1.067701064685214057e-01,-1.696850291089521401e-01,4.575848435691670657e-02,-1.171427740192665601e+00,-3.457826416753701171e+00,-3.295613626111635330e-01,-4.533933452879335135e+00,-3.403237609179022183e+00,-3.854435651494182435e-01,-4.671379692779225934e+00,4.754832324951254342e-04,6.036192737312252171e-03,6.856087479442196306e-03,-2.647575710634171402e-03,-2.452881612137971677e-04,9.304300284512970198e-03,-4.622615008424502472e-04,3.391038910300411547e-05,-1.236457239812234954e-04,-1.642418282620941028e-01,-3.996442869964237504e-02,-5.450303994467884383e-01,7.632403059911123389e-02,1.342260714692964096e-01,1.537223279169386281e-01,2.388789865135187152e-01,2.023948220671752396e-01,3.982497187342901035e-02,-6.713031049322659705e-02,-9.814558978830585645e-02
1.899999999999977263e-01,7.708333333333342807e+01,-3.722406771336965181e-01,-7.978464789914332389e-01,1.123051680152880465e+02,2.620625375486744235e-01,-1.026145367857874913e+00,-4.426166588379423228e-01,1.426786208096792741e-01,1.676340436039365778e-01,2.014932814201068068e-01,3.120485550762307492e-01,4.054317721903440835e-02,1.232837432642157859e-02,-1.159280162484894183e-01,-3.459224133908967991e-01,-2.475434374387129252e-02,-1.130331017298080054e+00,-3.607523708678989305e+00,-3.747098274433671161e-01,-4.697027891774440356e+00,-3.533846559657494169e+00,-4.295230011112442514e-01,-4.841852880698425565e+00,5.313509010509580082e-04,5.957736956422862717e-03,7.256365985960535302e-03,-3.631570170723189689e-03,-2.936738965145078051e-04,9.890511204661833755e-03,-4.960532337399270334e-04,4.809789130089848098e-05,-1.683683201779818494e-04,-1.725100213770698887e-01,-4.443962351331700450e-02,-5.676053033288400718e-01,7.790731827151106681e-02,1.363806523162390538e-01,1.568032207362723418e-01,2.435979125940637702e-01,2.059636252274883450e-01,4.279992543093331936e-02,-6.775534822519062306e-02,-1.016145860413608659e-01
1.999999999999886313e-01,7.666666666666715457e+01,-3.793083538365604190e-01,-7.951401584230890496e-01,1.122398967363028532e+02,2.618222959687973583e-01,-1.027023292225374584e+00,-4.436345057274471704e-01,1.456878837562350371e-01,1.682933907249520578e-01,2.049965870622132424e-01,3.191518520078054921e-01,5.884221689390465443e-02,4.366633147353133140e-03,-1.098194541707500915e-01,-3.752162389556771283e-01,-1.041970167795018970e-01,-1.055918272397963875e+00,-3.786108743884291972e+00,-4.209014863326882572e-01,-4.881376171987469981e+00,-3.682384508152480418e+00,-4.763808306306425711e-01,-5.022262148278513472e+00,5.006874221975277919e-04,5.954747532028399452e-03,7.685249877898791757e-03,-5.171846156757241644e-03,-2.452714829848776546e-04,9.148002088941989754e-03,-4.490839906576623718e-04,7.078586093082202908e-05,-2.378085184665746287e-04,-1.817837375170635317e-01,-4.919080169955053483e-02,-5.915754361510610071e-01,7.952570699161655432e-02,1.384388010321142559e-01,1.599113562321079762e-01,2.484706139395944646e-01,2.095324283878014504e-01,4.577487898843761449e-02,-6.838038595715463519e-02,-1.050835822944158338e-01
2.099999999999795364e-01,7.625000000000085265e+01,-3.773483984775500844e-01,-7.978746431005863116e-01,1.121545795222849051e+02,2.623250379616809957e-01,-1.027576130393448306e+00,-4.443620958738033755e-01,1.488102631940828868e-01,1.702761466733921369e-01,2.092271758350045252e-01,3.266170822461819112e-01,6.067404515183870417e-02,-6.052325874697409664e-04,-1.185874056868419096e-01,-1.183334989283015698e-01,-1.548329124345185770e-01,-1.046417655860135243e+00,-3.946933188140725246e+00,-4.676611104213775350e-01,-5.065526088647619218e+00,-3.843603650274767691e+00,-5.255560017670108941e-01,-5.212833813835786145e+00,5.405056697853173131e-04,6.194650694628519097e-03,8.024293125898664808e-03,-5.232830893605414438e-03,-2.381440681516104694e-04,9.648534060467768222e-03,-4.655124901057683721e-04,7.396147954445556928e-05,-2.385522271712782645e-04,-1.918578078872663073e-01,-5.425073796860649389e-02,-6.169552299456726452e-01,8.118209071009384326e-02,1.404920874411107468e-01,1.630918821239356054e-01,2.535105152898173841e-01,2.137326669871653650e-01,4.796201146593406794e-02,-6.942789494524331806e-02,-1.083789241068556924e-01
2.200000000000272848e-01,7.583333333333219173e+01,-3.712867452596049778e-01,-8.030664135199110376e-01,1.120602213947988446e+02,2.622050510825825187e-01,-1.028195276044074902e+00,-4.448518238237644251e-01,1.521183018704354573e-01,1.744310268833018096e-01,2.146514617483960552e-01,3.346763572729099523e-01,2.757729388703437923e-02,7.647223766007998219e-04,-1.589099097575812358e-01,2.957758278517721995e-01,-1.189884348051908625e-01,-1.198428347660295934e+00,-4.053871838599609312e+00,-5.152377696957984865e-01,-5.239666994068644001e+00,-4.010183492604742383e+00,-5.758931863956080477e-01,-5.413955452467409835e+00,7.369293572971029197e-04,6.607192600298981977e-03,8.191124579547265361e-03,-2.332931314266180681e-03,-3.248282582065779595e-04,1.263946622235299737e-02,-6.088786514059867485e-04,3.402460005765312083e-05,-1.055013256499898487e-04,-2.023893116070638598e-01,-5.967104613697923887e-02,-6.437862549610855467e-01,8.288248443784607122e-02,1.426809119705669815e-01,1.664171148644194298e-01,2.587451451517542855e-01,2.189692869437608325e-01,4.885608525582377237e-02,-7.116881026869012472e-02,-1.113892451337843703e-01
2.300000000000181899e-01,7.541666666666590402e+01,-3.652170598140299651e-01,-8.082492932926548246e-01,1.119659346717816817e+02,2.623626829205067401e-01,-1.028551463404229649e+00,-4.453144426587093418e-01,1.554263405467692094e-01,1.785859070931878900e-01,2.200757476617567487e-01,3.427356322995921412e-01,-1.637711766587277191e-03,3.801741113950488343e-03,-1.917665229619359701e-01,4.658660976349181526e-01,-3.604847026980197849e-02,-1.411401565369301503e+00,-4.175839125871084967e+00,-5.654700098117423357e-01,-5.430292847870507700e+00,-4.182193799614331020e+00,-6.286877165897970521e-01,-5.625202183971008019e+00,9.071128685568386049e-04,6.988460437136054075e-03,8.373349879801863724e-03,1.358547902108702397e-04,-4.049847767960217094e-04,1.490692908005026088e-02,-7.187524005960901734e-04,-2.042923023930013099e-06,6.097741050967811922e-06,-2.133866006474224308e-01,-6.547255820123487613e-02,-6.720593488178929764e-01,8.462404983668546377e-02,1.449965333584498639e-01,1.698777218726010285e-01,2.641619448965815131e-01,2.242059069003264904e-01,4.975015904570835590e-02,-7.290972559212703652e-02,-1.143995661606959091e-01
