t_ulog,raw_lift,raw_roll,raw_pitch,raw_yaw,raw_tilt,raw_wheel0,raw_wheel1,sem_lift,sem_roll,sem_pitch,sem_yaw,sem_tilt,sem_wheel0,sem_wheel1,pub0,pub1,pub2,pub3,mode,gate,clip_frac,obs_norm
3.304135489999999891e+02,1.972742974758148193e-01,8.983278274536132812e-02,-8.380319178104400635e-02,2.998935878276824951e-01,-1.290288209915161133e+00,5.285938382148742676e-01,1.301705002784729004e+00,5.986371636390686035e-01,8.983278274536132812e-02,-8.380319178104400635e-02,2.998935878276824951e-01,-1.000000000000000000e+00,5.285938382148742676e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.702091811272479438e-01
3.304335489999999709e+02,2.932324409484863281e-01,9.098183363676071167e-02,-7.337982952594757080e-02,2.720484733581542969e-01,-1.279517769813537598e+00,6.077150702476501465e-01,1.268502712249755859e+00,6.466162204742431641e-01,9.098183363676071167e-02,-7.337982952594757080e-02,2.720484733581542969e-01,-1.000000000000000000e+00,6.077150702476501465e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.685896341281241329e-01
3.304535489999999527e+02,2.753407955169677734e-01,9.074817597866058350e-02,-6.761772185564041138e-02,2.979352176189422607e-01,-1.283969879150390625e+00,5.935723185539245605e-01,1.259168744087219238e+00,6.376703977584838867e-01,9.074817597866058350e-02,-6.761772185564041138e-02,2.979352176189422607e-01,-1.000000000000000000e+00,5.935723185539245605e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.677616785424915991e-01
3.304735489999999913e+02,2.033877074718475342e-01,8.723243325948715210e-02,-7.372610270977020264e-02,2.543138861656188965e-01,-1.285139203071594238e+00,6.050297617912292480e-01,1.271148324012756348e+00,6.016938686370849609e-01,8.723243325948715210e-02,-7.372610270977020264e-02,2.543138861656188965e-01,-1.000000000000000000e+00,6.050297617912292480e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.686480569276680663e-01
3.304935489999999731e+02,9.844951331615447998e-02,8.722934126853942871e-02,-8.563812822103500366e-02,3.068675398826599121e-01,-1.298810482025146484e+00,5.381056666374206543e-01,1.288644552230834961e+00,5.492247343063354492e-01,8.722934126853942871e-02,-8.563812822103500366e-02,3.068675398826599121e-01,-1.000000000000000000e+00,5.381056666374206543e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.679703385705083818e-01
3.305135489999999550e+02,2.310018688440322876e-01,9.455430507659912109e-02,-7.098454236984252930e-02,3.028654754161834717e-01,-1.279861450195312500e+00,5.603490471839904785e-01,1.315144062042236328e+00,6.155009269714355469e-01,9.455430507659912109e-02,-7.098454236984252930e-02,3.028654754161834717e-01,-1.000000000000000000e+00,5.603490471839904785e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.681520344584095605e-01
3.305335489999999936e+02,2.150925695896148682e-01,1.065868064761161804e-01,-5.695027112960815430e-02,3.289681971073150635e-01,-1.275912523269653320e+00,5.447136163711547852e-01,1.281352639198303223e+00,6.075462698936462402e-01,1.065868064761161804e-01,-5.695027112960815430e-02,3.289681971073150635e-01,-1.000000000000000000e+00,5.447136163711547852e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.667733396906280419e-01
3.305535489999999754e+02,2.311748564243316650e-01,7.653100043535232544e-02,-8.784798532724380493e-02,3.069603145122528076e-01,-1.284087657928466797e+00,5.464056134223937988e-01,1.305905938148498535e+00,6.155874133110046387e-01,7.653100043535232544e-02,-8.784798532724380493e-02,3.069603145122528076e-01,-1.000000000000000000e+00,5.464056134223937988e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.659391024328973563e-01
3.305735489999999572e+02,1.944750249385833740e-01,9.461552649736404419e-02,-6.109041348099708557e-02,2.993811070919036865e-01,-1.267985701560974121e+00,5.839332342147827148e-01,1.240860819816589355e+00,5.972375273704528809e-01,9.461552649736404419e-02,-6.109041348099708557e-02,2.993811070919036865e-01,-1.000000000000000000e+00,5.839332342147827148e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.641682630698875434e-01
3.305935489999999959e+02,1.930158436298370361e-01,9.065152704715728760e-02,-7.552176713943481445e-02,3.258642256259918213e-01,-1.277656674385070801e+00,5.013088583946228027e-01,1.287626504898071289e+00,5.965079069137573242e-01,9.065152704715728760e-02,-7.552176713943481445e-02,3.258642256259918213e-01,-1.000000000000000000e+00,5.013088583946228027e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.647632229641094126e-01
3.306135489999999777e+02,2.145664840936660767e-01,8.980938792228698730e-02,-8.195023238658905029e-02,2.658095657825469971e-01,-1.271686434745788574e+00,5.830966830253601074e-01,1.272649765014648438e+00,6.072832345962524414e-01,8.980938792228698730e-02,-8.195023238658905029e-02,2.658095657825469971e-01,-1.000000000000000000e+00,5.830966830253601074e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.648132945692889706e-01
3.306335489999999595e+02,2.045113593339920044e-01,9.402713179588317871e-02,-6.668288260698318481e-02,2.995071709156036377e-01,-1.279129743576049805e+00,5.747400522232055664e-01,1.219876646995544434e+00,6.022557020187377930e-01,9.402713179588317871e-02,-6.668288260698318481e-02,2.995071709156036377e-01,-1.000000000000000000e+00,5.747400522232055664e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.637563328311171462e-01
3.306535489999999982e+02,1.473395377397537231e-01,9.648463875055313110e-02,-9.558185189962387085e-02,2.526141703128814697e-01,-1.288769483566284180e+00,4.975026249885559082e-01,1.308595776557922363e+00,5.736697912216186523e-01,9.648463875055313110e-02,-9.558185189962387085e-02,2.526141703128814697e-01,-1.000000000000000000e+00,4.975026249885559082e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.642325931647114157e-01
3.306735489999999800e+02,2.782323956489562988e-01,1.029072925448417664e-01,-8.936972171068191528e-02,2.106821238994598389e-01,-1.262016057968139648e+00,5.543295145034790039e-01,1.266186118125915527e+00,6.391161680221557617e-01,1.029072925448417664e-01,-8.936972171068191528e-02,2.106821238994598389e-01,-1.000000000000000000e+00,5.543295145034790039e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.632631107714809460e-01
3.306935489999999618e+02,2.730817198753356934e-01,9.224671870470046997e-02,-9.582640230655670166e-02,2.408785223960876465e-01,-1.268982768058776855e+00,5.097850561141967773e-01,1.258171439170837402e+00,6.365408897399902344e-01,9.224671870470046997e-02,-9.582640230655670166e-02,2.408785223960876465e-01,-1.000000000000000000e+00,5.097850561141967773e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.627488496712934607e-01
3.307135490000000004e+02,3.383360207080841064e-01,1.029337197542190552e-01,-8.672335743904113770e-02,2.327937930822372437e-01,-1.265853166580200195e+00,5.348152518272399902e-01,1.283606290817260742e+00,6.691679954528808594e-01,1.029337197542190552e-01,-8.672335743904113770e-02,2.327937930822372437e-01,-1.000000000000000000e+00,5.348152518272399902e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.622626122579409413e-01
3.307335489999999822e+02,3.862486779689788818e-01,7.611478120088577271e-02,-1.058378964662551880e-01,1.852718591690063477e-01,-1.254491925239562988e+00,5.234434604644775391e-01,1.243705987930297852e+00,6.931243538856506348e-01,7.611478120088577271e-02,-1.058378964662551880e-01,1.852718591690063477e-01,-1.000000000000000000e+00,5.234434604644775391e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.653336446285808226e-01
3.307535489999999641e+02,5.808457732200622559e-01,6.249558180570602417e-02,-1.076345741748809814e-01,2.445113360881805420e-01,-1.261319756507873535e+00,5.360979437828063965e-01,1.217340111732482910e+00,7.904229164123535156e-01,6.249558180570602417e-02,-1.076345741748809814e-01,2.445113360881805420e-01,-1.000000000000000000e+00,5.360979437828063965e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.717400067460062241e-01
3.307735490000000027e+02,5.968534350395202637e-01,8.141031861305236816e-02,-1.090893745422363281e-01,6.024928763508796692e-02,-1.281201243400573730e+00,5.610535144805908203e-01,1.294508099555969238e+00,7.984267473220825195e-01,8.141031861305236816e-02,-1.090893745422363281e-01,6.024928763508796692e-02,-1.000000000000000000e+00,5.610535144805908203e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.756011111990688711e-01
3.307935489999999845e+02,5.543354153633117676e-01,7.294679433107376099e-02,-1.035882085561752319e-01,1.223669275641441345e-01,-1.294120430946350098e+00,5.100790262222290039e-01,1.294924736022949219e+00,7.771676778793334961e-01,7.294679433107376099e-02,-1.035882085561752319e-01,1.223669275641441345e-01,-1.000000000000000000e+00,5.100790262222290039e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.738676287042120405e-01
3.308135489999999663e+02,7.247782945632934570e-01,5.604007095098495483e-02,-1.313817203044891357e-01,5.777617916464805603e-02,-1.303692460060119629e+00,5.107070207595825195e-01,1.297207713127136230e+00,8.623891472816467285e-01,5.604007095098495483e-02,-1.313817203044891357e-01,5.777617916464805603e-02,-1.000000000000000000e+00,5.107070207595825195e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.843166481656253408e-01
3.308335489999999481e+02,5.506777763366699219e-01,5.009726434946060181e-02,-1.234602704644203186e-01,5.089829117059707642e-02,-1.348345398902893066e+00,4.593825042247772217e-01,1.352941632270812988e+00,7.753388881683349609e-01,5.009726434946060181e-02,-1.234602704644203186e-01,5.089829117059707642e-02,-1.000000000000000000e+00,4.593825042247772217e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.868854118856819957e-01
3.308535489999999868e+02,6.525377035140991211e-01,4.376538842916488647e-02,-1.211633682250976562e-01,8.080206066370010376e-02,-1.337872147560119629e+00,4.993842542171478271e-01,1.314447879791259766e+00,8.262688517570495605e-01,4.376538842916488647e-02,-1.211633682250976562e-01,8.080206066370010376e-02,-1.000000000000000000e+00,4.993842542171478271e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.857378170518814375e-01
3.308735489999999686e+02,5.921700596809387207e-01,3.065853007137775421e-02,-1.369954645633697510e-01,6.845416128635406494e-02,-1.362778663635253906e+00,3.934738337993621826e-01,1.343035697937011719e+00,7.960850000381469727e-01,3.065853007137775421e-02,-1.369954645633697510e-01,6.845416128635406494e-02,-1.000000000000000000e+00,3.934738337993621826e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.912074536251090695e-01
3.308935489999999504e+02,6.088300943374633789e-01,3.260977193713188171e-02,-1.464976817369461060e-01,4.759557917714118958e-02,-1.356047868728637695e+00,4.385404288768768311e-01,1.354001164436340332e+00,8.044150471687316895e-01,3.260977193713188171e-02,-1.464976817369461060e-01,4.759557917714118958e-02,-1.000000000000000000e+00,4.385404288768768311e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.928074607650940520e-01
3.309135489999999891e+02,5.766761898994445801e-01,2.622419036924839020e-02,-1.330919712781906128e-01,5.520299822092056274e-02,-1.375088453292846680e+00,4.110867083072662354e-01,1.366405844688415527e+00,7.883380651473999023e-01,2.622419036924839020e-02,-1.330919712781906128e-01,5.520299822092056274e-02,-1.000000000000000000e+00,4.110867083072662354e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.912033606281922316e-01
3.309335489999999709e+02,7.195296287536621094e-01,5.329804867506027222e-02,-1.056965887546539307e-01,1.571963876485824585e-01,-1.351203322410583496e+00,5.199411511421203613e-01,1.375810742378234863e+00,8.597648143768310547e-01,5.329804867506027222e-02,-1.056965887546539307e-01,1.571963876485824585e-01,-1.000000000000000000e+00,5.199411511421203613e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.911474967166150396e-01
3.309535489999999527e+02,5.832354426383972168e-01,1.789569854736328125e-02,-1.488336324691772461e-01,9.851618856191635132e-02,-1.373573422431945801e+00,4.100446701049804688e-01,1.374053239822387695e+00,7.916177511215209961e-01,1.789569854736328125e-02,-1.488336324691772461e-01,9.851618856191635132e-02,-1.000000000000000000e+00,4.100446701049804688e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.936631920374985105e-01
3.309735489999999913e+02,7.737102508544921875e-01,4.302564263343811035e-02,-1.158953681588172913e-01,6.617615930736064911e-03,-1.377329826354980469e+00,4.342750906944274902e-01,1.357513308525085449e+00,8.868551254272460938e-01,4.302564263343811035e-02,-1.158953681588172913e-01,6.617615930736064911e-03,-1.000000000000000000e+00,4.342750906944274902e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.939731908479696232e-01
3.309935489999999731e+02,7.015629410743713379e-01,7.661925256252288818e-02,-8.827894181013107300e-02,3.962808102369308472e-02,-1.361479878425598145e+00,4.998195171356201172e-01,1.368945121765136719e+00,8.507814407348632812e-01,7.661925256252288818e-02,-8.827894181013107300e-02,3.962808102369308472e-02,-1.000000000000000000e+00,4.998195171356201172e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.944630735161590129e-01
3.310135489999999550e+02,6.850366592407226562e-01,5.440128967165946960e-02,-9.380827844142913818e-02,8.133087307214736938e-02,-1.398364782333374023e+00,4.240717887878417969e-01,1.375448346138000488e+00,8.425183296203613281e-01,5.440128967165946960e-02,-9.380827844142913818e-02,8.133087307214736938e-02,-1.000000000000000000e+00,4.240717887878417969e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.934189447049987853e-01
3.310335489999999936e+02,7.948346734046936035e-01,4.523627460002899170e-02,-1.059460118412971497e-01,7.822519540786743164e-02,-1.403772830963134766e+00,4.526802897453308105e-01,1.404460310935974121e+00,8.974173069000244141e-01,4.523627460002899170e-02,-1.059460118412971497e-01,7.822519540786743164e-02,-1.000000000000000000e+00,4.526802897453308105e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.915491092020742636e-01
3.310535489999999754e+02,7.330315709114074707e-01,5.197655782103538513e-02,-8.728869259357452393e-02,9.075969457626342773e-02,-1.409586548805236816e+00,4.559174180030822754e-01,1.416613101959228516e+00,8.665157556533813477e-01,5.197655782103538513e-02,-8.728869259357452393e-02,9.075969457626342773e-02,-1.000000000000000000e+00,4.559174180030822754e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.848601457803136450e-01
3.310735489999999572e+02,8.609362244606018066e-01,6.646686792373657227e-02,-7.217531651258468628e-02,2.954346500337123871e-02,-1.417716264724731445e+00,4.550840258598327637e-01,1.404541373252868652e+00,9.304680824279785156e-01,6.646686792373657227e-02,-7.217531651258468628e-02,2.954346500337123871e-02,-1.000000000000000000e+00,4.550840258598327637e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.836942919276322250e-01
3.310935489999999959e+02,8.456863760948181152e-01,-6.657747086137533188e-03,-1.107493415474891663e-01,4.939744994044303894e-02,-1.422146558761596680e+00,3.397524356842041016e-01,1.378176212310791016e+00,9.228432178497314453e-01,-6.657747086137533188e-03,-1.107493415474891663e-01,4.939744994044303894e-02,-1.000000000000000000e+00,3.397524356842041016e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.869200341799645226e-01
3.311135489999999777e+02,9.172157645225524902e-01,4.243182484060525894e-03,-7.167531549930572510e-02,-8.329460397362709045e-03,-1.364645361900329590e+00,4.207308590412139893e-01,1.310914278030395508e+00,9.586079120635986328e-01,4.243182484060525894e-03,-7.167531549930572510e-02,-8.329460397362709045e-03,-1.000000000000000000e+00,4.207308590412139893e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.887487704005845979e-01
3.311335489999999595e+02,9.098854064941406250e-01,2.658740244805812836e-02,-7.688634842634201050e-02,-1.096096336841583252e-01,-1.427265644073486328e+00,4.572426080703735352e-01,1.354859113693237305e+00,9.549427032470703125e-01,2.658740244805812836e-02,-7.688634842634201050e-02,-1.096096336841583252e-01,-1.000000000000000000e+00,4.572426080703735352e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.881947033912089395e-01
3.311535489999999982e+02,9.317072033882141113e-01,5.141208320856094360e-02,-9.023243933916091919e-02,-1.221370771527290344e-01,-1.405795097351074219e+00,4.225155115127563477e-01,1.305579066276550293e+00,9.658535718917846680e-01,5.141208320856094360e-02,-9.023243933916091919e-02,-1.221370771527290344e-01,-1.000000000000000000e+00,4.225155115127563477e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.906431719485233378e-01
3.311735489999999800e+02,9.077143669128417969e-01,3.913431614637374878e-02,-1.030768901109695435e-01,-8.785625547170639038e-02,-1.445867776870727539e+00,4.187686443328857422e-01,1.375667810440063477e+00,9.538571834564208984e-01,3.913431614637374878e-02,-1.030768901109695435e-01,-8.785625547170639038e-02,-1.000000000000000000e+00,4.187686443328857422e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.985068259994492657e-01
3.311935489999999618e+02,7.431275844573974609e-01,5.921497941017150879e-02,-9.606359899044036865e-02,1.629443652927875519e-02,-1.393102645874023438e+00,4.570915102958679199e-01,1.381368041038513184e+00,8.715637922286987305e-01,5.921497941017150879e-02,-9.606359899044036865e-02,1.629443652927875519e-02,-1.000000000000000000e+00,4.570915102958679199e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.967472141962747445e-01
3.312135490000000004e+02,6.070052385330200195e-01,1.531450543552637100e-02,-1.660544723272323608e-01,8.402892202138900757e-02,-1.411588907241821289e+00,3.490659594535827637e-01,1.415354967117309570e+00,8.035026192665100098e-01,1.531450543552637100e-02,-1.660544723272323608e-01,8.402892202138900757e-02,-1.000000000000000000e+00,3.490659594535827637e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.970318345869028986e-01
3.312335489999999822e+02,4.919901788234710693e-01,2.110394649207592010e-02,-2.113676667213439941e-01,1.220701262354850769e-01,-1.376154780387878418e+00,2.555304467678070068e-01,1.365948438644409180e+00,7.459951043128967285e-01,2.110394649207592010e-02,-2.113676667213439941e-01,1.220701262354850769e-01,-1.000000000000000000e+00,2.555304467678070068e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.971448416545799276e-01
3.312535489999999641e+02,3.463255465030670166e-01,4.157156869769096375e-02,-2.108207195997238159e-01,1.322685480117797852e-01,-1.357092380523681641e+00,3.119972348213195801e-01,1.348270773887634277e+00,6.731627583503723145e-01,4.157156869769096375e-02,-2.108207195997238159e-01,1.322685480117797852e-01,-1.000000000000000000e+00,3.119972348213195801e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.929234815777484346e-01
3.312735490000000027e+02,5.268970131874084473e-01,6.240528449416160583e-02,-1.316270977258682251e-01,1.292009651660919189e-01,-1.373075604438781738e+00,3.389944434165954590e-01,1.354276657104492188e+00,7.634484767913818359e-01,6.240528449416160583e-02,-1.316270977258682251e-01,1.292009651660919189e-01,-1.000000000000000000e+00,3.389944434165954590e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.925419472918851405e-01
3.312935489999999845e+02,4.597248136997222900e-01,9.344529360532760620e-02,-1.012935265898704529e-01,2.170623838901519775e-01,-1.365592598915100098e+00,3.780956566333770752e-01,1.373032927513122559e+00,7.298623919486999512e-01,9.344529360532760620e-02,-1.012935265898704529e-01,2.170623838901519775e-01,-1.000000000000000000e+00,3.780956566333770752e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.889487405943056864e-01
3.313135489999999663e+02,3.853010535240173340e-01,6.033433973789215088e-02,-1.375726014375686646e-01,2.562775015830993652e-01,-1.349756002426147461e+00,3.066999912261962891e-01,1.333794474601745605e+00,6.926505565643310547e-01,6.033433973789215088e-02,-1.375726014375686646e-01,2.562775015830993652e-01,-1.000000000000000000e+00,3.066999912261962891e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.909938524020659223e-01
3.313335489999999481e+02,5.357786417007446289e-01,1.036068722605705261e-01,-9.433898329734802246e-02,1.899427920579910278e-01,-1.324268102645874023e+00,3.491881191730499268e-01,1.344349622726440430e+00,7.678893208503723145e-01,1.036068722605705261e-01,-9.433898329734802246e-02,1.899427920579910278e-01,-1.000000000000000000e+00,3.491881191730499268e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.934000165709203412e-01
3.313535489999999868e+02,5.560283064842224121e-01,1.044292002916336060e-01,-7.600563019514083862e-02,2.754430770874023438e-01,-1.349774837493896484e+00,3.027934134006500244e-01,1.339853763580322266e+00,7.780141830444335938e-01,1.044292002916336060e-01,-7.600563019514083862e-02,2.754430770874023438e-01,-1.000000000000000000e+00,3.027934134006500244e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.934092189909350168e-01
3.313735489999999686e+02,6.761584877967834473e-01,7.471073418855667114e-02,-9.900520741939544678e-02,2.469353675842285156e-01,-1.380955934524536133e+00,2.911043763160705566e-01,1.331689000129699707e+00,8.380792140960693359e-01,7.471073418855667114e-02,-9.900520741939544678e-02,2.469353675842285156e-01,-1.000000000000000000e+00,2.911043763160705566e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,5.940970548499453496e-01
