t_s,phi_deg,roll_deg,pitch_deg,yaw_deg,pos_x,pos_y,pos_z,u0,u1,u2,u3,wx,wy,wz,wx_dot,wy_dot,wz_dot,pred_wx_dot,pred_wy_dot,pred_wz_dot,pred_nogyro_wx_dot,pred_nogyro_wy_dot,pred_nogyro_wz_dot,tau_gyro_x,tau_gyro_y,tau_gyro_z,flap_damp_x,flap_damp_y,flap_damp_z,flap_prec_x,flap_prec_y,flap_prec_z,tau_cmd_x,tau_cmd_y,tau_cmd_z,spd0,spd1,spd2,spd3,sem_lift,sem_roll,sem_pitch,sem_yaw
9.999999999990905053e-02,8.500000000000000000e+01,-1.074401280492212285e+00,-3.501770597541000174e-01,-1.678266845164916754e+00,-3.241944949910458007e-02,-3.786295239744305041e-01,-1.145177564716606256e-01,1.896343285660211930e-01,1.454408581439762260e-01,3.290669766627747350e-01,3.076246716602848430e-01,1.294418457034231598e-02,-1.663105376160756849e-02,-2.811923561790239390e-01,-4.543252428412985350e-02,5.129235661608274599e-01,-8.080623211594837318e-01,-1.458837574315269281e+00,-1.265801650256768163e-01,-9.483511471790643910e+00,-1.445292539751223293e+00,1.113443161810307447e-01,-9.648587988192625531e+00,4.696694425777749710e-04,-2.479267809339719478e-02,1.114088563227169388e-03,-7.664955790167698188e-04,-4.448755453062319849e-05,1.652137280355274809e-02,-2.216523833525726659e-04,3.573286918484366401e-06,-1.041471015504580086e-05,-5.531189685582866417e-02,1.187096143472653187e-02,-1.030183857049203233e+00,1.416151156854592585e-01,1.677792416947869458e-01,2.626748673658234057e-01,2.911895230597317807e-01,2.429417087582642631e-01,1.137558270977753749e-02,3.281788771226742951e-02,1.508082308065310795e-01
1.099999999998999556e-01,8.500000000000000000e+01,-1.075306657085171924e+00,-3.525219674409739712e-01,-1.822051095592459591e+00,-3.234951204809567715e-02,-3.787127318769732409e-01,-1.146071435735372263e-01,1.907196595961410945e-01,1.463858250095032842e-01,3.312137573892445785e-01,3.130513490072954208e-01,4.675713802537626723e-02,-1.848659832804322098e-02,-3.167189629506407811e-01,-8.206138992923454889e-02,4.902175229219370989e-01,-7.115633496815160219e-01,-1.482308517088777977e+00,-1.022210697609938490e-01,-9.714535250063100591e+00,-1.417105075355518329e+00,9.938249296447633496e-02,-9.897918397841575455e+00,4.541245244972521937e-04,-2.101776904152338754e-02,1.170898759215602139e-03,-2.743521803886766683e-03,-3.764372084562040273e-05,1.843995866380368151e-02,-2.064681829927396569e-04,1.285056002949320526e-05,-3.123091961227897692e-05,-5.423011334945040951e-02,1.138741345004691888e-02,-1.056847508015231751e+00,1.447820157709064359e-01,1.663995157522780988e-01,2.670951470260202187e-01,2.925994581278041906e-01,2.453426477505460945e-01,1.308571310234432628e-02,3.124812148429348402e-02,1.535798108954478103e-01
1.199999999998908606e-01,8.500000000000000000e+01,-1.077163432481171190e+00,-3.575738197482190017e-01,-1.981563356052872260e+00,-3.224388513822546570e-02,-3.788922395695640266e-01,-1.147746786218812320e-01,1.874044003644922962e-01,1.504937416370807912e-01,3.277735167209154254e-01,3.208623527405858322e-01,2.735736898767546568e-02,-9.154797160027358660e-03,-3.020227202048887394e-01,-1.594608397536199929e-01,4.464966716666061153e-01,-6.671256538764511745e-01,-1.473121122557375262e+00,-5.192715113877970079e-02,-9.972734282069906087e+00,-1.437199404632625743e+00,1.004768663324887984e-01,-1.014651089372900294e+01,3.833196303503138506e-04,-1.588530028979534547e-02,1.129356290229916685e-03,-1.591898678181239693e-03,-2.951056722617583674e-05,1.743989362659762246e-02,-1.664369441866763572e-04,7.497642062928451783e-06,-1.530320727005304859e-05,-5.500668122025763329e-02,1.105327646915076067e-02,-1.083348888891199069e+00,1.475308618584887099e-01,1.653737044241829768e-01,2.710084780310101360e-01,2.944222174131161385e-01,2.466335028657685724e-01,1.499974737354095589e-02,2.191091135387054911e-02,1.553688637299640851e-01
1.300000000001091394e-01,8.500000000000000000e+01,-1.079010299038653864e+00,-3.626322048207768489e-01,-2.141082384357553270e+00,-3.264547631257173899e-02,-3.783515409996647261e-01,-1.143196460982913859e-01,1.840891411327681415e-01,1.546016582647517235e-01,3.243332760525081127e-01,3.286733564740538238e-01,7.957599949533572525e-03,1.770040082006811566e-04,-2.873264774588025761e-01,-1.892341419236914235e-01,5.109395622495205291e-01,-6.546485385117349898e-01,-1.511545850359521381e+00,-3.820213483611727742e-03,-1.022924228700839144e+01,-1.504650789291400947e+00,1.025673340231790798e-01,-1.039368253974832257e+01,3.323302336878065574e-04,-1.108258206244343985e-02,1.095835824181643804e-03,-4.594952631649649490e-04,-2.389589621409130276e-05,1.646506403715628300e-02,-1.367649767231153850e-04,2.177242432306706250e-06,-3.786409108044947250e-06,-5.759533198853428876e-02,1.086216175234347783e-02,-1.109722499125233020e+00,1.498886155109431240e-01,1.646789826899826559e-01,2.744475550279966147e-01,2.966311766372572989e-01,2.479243579810204712e-01,1.691378164478107848e-02,1.257370122323536732e-02,1.571579165645210219e-01
1.400000000001000444e-01,8.500000000000000000e+01,-1.080847256785908650e+00,-3.676971227087191818e-01,-2.300609420200503408e+00,-3.240987176658306768e-02,-3.786548995454239175e-01,-1.146109465646653197e-01,1.807738819011193432e-01,1.587095748923292304e-01,3.208930353841789596e-01,3.364843602073441797e-01,-5.703201655383354982e-03,1.500955682106184901e-02,-2.854630619942759573e-01,-1.103301016783955479e-01,3.636645711620882238e-01,-6.652840585622257219e-01,-1.604552656400484612e+00,4.121586375668773866e-02,-1.047760720808276957e+01,-1.618143462702709146e+00,1.046170345765922022e-01,-1.063980716922081093e+01,3.157347978034674642e-04,-6.592414230830888691e-03,1.073593106920134278e-03,3.269601914497912961e-04,-2.358375987729765529e-05,1.624196204569498467e-02,-1.224644131677824562e-04,-1.559073477773885575e-06,2.364713098904286728e-06,-6.194975022972450812e-02,1.080799503244870598e-02,-1.136006719117365726e+00,1.518804994585472301e-01,1.642939975835362165e-01,2.774429640878215975e-01,2.992014286017805613e-01,2.492152130962429490e-01,1.882781591597765258e-02,3.236491092812432413e-03,1.589469693990372690e-01
1.500000000000909495e-01,8.500000000000000000e+01,-1.082674305750949584e+00,-3.727685734627823599e-01,-2.460145702922793554e+00,-3.225933262360067277e-02,-3.788900904880365683e-01,-1.147810649930326304e-01,1.774586226694705449e-01,1.628174915199067652e-01,3.174527947158498620e-01,3.442953639406345911e-01,-1.894461954742949691e-02,3.024408536830634070e-02,-2.845374247650963029e-01,3.535659788410744863e-05,1.706456272220980841e-01,-6.628437650549624527e-01,-1.743182945844357290e+00,8.462696699950622570e-02,-1.072468797185720746e+01,-1.776557464081061966e+00,1.078237022085241081e-01,-1.088523167724324203e+01,3.133198380576155458e-04,-2.391217362003740521e-03,1.053783284303326951e-03,1.078739354837095904e-03,-2.478657404511035544e-05,1.608022371764322722e-02,-1.145452277362012707e-04,-5.177202459323756199e-06,7.076172875850782842e-06,-6.802388104955078840e-02,1.088500411497202169e-02,-1.162242650078936679e+00,1.535301097416524319e-01,1.641987732558736757e-01,2.800233186933974716e-01,3.021096724485725638e-01,2.505060682114654269e-01,2.074185018717425444e-02,-6.100719037610474738e-03,1.607360222335535715e-01
1.600000000000818545e-01,8.500000000000000000e+01,-1.084557336810434869e+00,-3.775539648841031992e-01,-2.619635968669847603e+00,-3.241903148415203884e-02,-3.786119533845795360e-01,-1.144897300514409327e-01,1.741433634378217743e-01,1.669254081474842999e-01,3.140125540475207644e-01,3.521063676739249471e-01,-1.726755341180323533e-02,3.049527153940120167e-02,-2.780383319024254951e-01,4.980222968424935504e-02,1.624362456162082025e-01,-6.583691872040242643e-01,-1.948231072058209667e+00,1.237857166997049230e-01,-1.097483063610008891e+01,-1.978986574143844379e+00,1.093789760349024726e-01,-1.113093576178004795e+01,3.061173420331931194e-04,1.528985274157898273e-03,1.049485907818164566e-03,9.769302797588788091e-04,-2.054900567765656938e-05,1.561164260460378740e-02,-1.057846830075680401e-04,-4.719109548408152743e-06,6.052158798994315128e-06,-7.577218449149716872e-02,1.108770657121922569e-02,-1.188473151809235295e+00,1.548595206208265573e-01,1.643746221607516322e-01,2.822153869578548080e-01,3.053341100621108639e-01,2.517969233266879603e-01,2.265588445837082854e-02,-1.543792916803335413e-02,1.625250750680698186e-01
1.700000000000727596e-01,8.500000000000000000e+01,-1.090174761706206308e+00,-3.658280688764976585e-01,-2.775945978679847048e+00,-3.254111443977059093e-02,-3.785148814072832879e-01,-1.143758726061858133e-01,1.708281042061729760e-01,1.710333247750618069e-01,3.105723133791916113e-01,3.599173714072153585e-01,-1.246096256011494131e-02,2.760332733555972279e-02,-2.703700674854243036e-01,-5.894651253049634082e-02,1.923768498031928065e-01,-6.225745850543673576e-01,-2.200372202055998372e+00,1.611096969819297842e-01,-1.122591390220510910e+01,-2.224037512269686712e+00,1.115357390491556883e-01,-1.137708380179156542e+01,3.056868616300389648e-04,5.193928525027730926e-03,1.048277383261414378e-03,7.006713437647866432e-04,-1.619339116399934987e-05,1.508769050649638732e-02,-1.004945140188983043e-04,-3.406469657192471147e-06,4.283863559499770852e-06,-8.514984414092711951e-02,1.141089758873849169e-02,-1.214742049645366917e+00,1.558893827210201533e-01,1.648040619681263308e-01,2.840442106380033915e-01,3.088543491530638119e-01,2.530877784419104382e-01,2.456991872956745815e-02,-2.477513929845628904e-02,1.643141279025860935e-01
1.800000000000636646e-01,8.500000000000000000e+01,-1.095828205196100136e+00,-3.541189942390670642e-01,-2.932266560515196741e+00,-3.242184629283553776e-02,-3.787347913689482204e-01,-1.145947087442701490e-01,1.675128449745242054e-01,1.751412414026393138e-01,3.071320727108625137e-01,3.677283751405057144e-01,-1.057726682233848213e-02,1.533354522122840936e-02,-2.736642512143571682e-01,-2.633164577284721752e-01,1.450088116265317861e-01,-5.044748068829740806e-01,-2.489486520818430915e+00,1.979413602194480537e-01,-1.147199775775970743e+01,-2.510647943215472466e+00,1.154278702442304572e-01,-1.162400437799337993e+01,3.192266071944856458e-04,8.624394448785630690e-03,1.044206420193240876e-03,5.912648783398450660e-04,-9.078226942607669345e-06,1.518165991229545458e-02,-1.004719238105303188e-04,-2.892801032739713874e-06,3.721207451566063303e-06,-9.611293626165767767e-02,1.184963803165836257e-02,-1.241093485729235724e+00,1.566390148461198062e-01,1.654707378361272296e-01,2.855332164722562682e-01,3.126513125923208181e-01,2.543786335571329715e-01,2.648395300076406000e-02,-3.411234942887914068e-02,1.661031807371023405e-01
1.900000000000545697e-01,8.500000000000000000e+01,-1.101517667923336719e+00,-3.424267404180014185e-01,-3.088598896387654946e+00,-3.225771874390379046e-02,-3.789138832319626227e-01,-1.147905818401434297e-01,1.641975857428754071e-01,1.792491580302168486e-01,3.036918320425334161e-01,3.755393788737961258e-01,-9.921639926173191418e-03,4.268315148185836171e-04,-2.812683830588383893e-01,-2.573157521043075713e-01,-3.311737823897860020e-03,-5.085054626166658487e-01,-2.816920444267760004e+00,2.339647394984363526e-01,-1.171700812647262424e+01,-2.837607093727637864e+00,1.206252680848967918e-01,-1.187209473742489330e+01,3.454211792614056311e-04,1.183443618905527690e-02,1.038945639026331086e-03,5.515029347454756224e-04,-1.806853139005521346e-06,1.551578681501863434e-02,-1.050779698948223033e-04,-2.714998304332483342e-06,3.702467100302845409e-06,-1.086185649886242111e-01,1.239924275335456058e-02,-1.267571393116472933e+00,1.571264898721038417e-01,1.663593496959452911e-01,2.867043203380352234e-01,3.167071535923446368e-01,2.556694886723554494e-01,2.839798727196063410e-02,-4.344955955930207558e-02,1.678922335716186431e-01
2.000000000000454747e-01,8.500000000000000000e+01,-1.107243150538256948e+00,-3.307513068637933928e-01,-3.244944167969046056e+00,-3.249109725196445975e-02,-3.785311286578664780e-01,-1.144753419532235778e-01,1.608823265112266088e-01,1.833570746577943833e-01,3.002515913742042630e-01,3.833503826070864817e-01,-1.411626007685690479e-02,3.222672181283764425e-02,-2.929215753576421832e-01,-7.835090141355899318e-02,-8.900185824411478708e-02,-7.435614412643212212e-01,-3.174822458705873540e+00,2.729916951865820618e-01,-1.196148499242284835e+01,-3.202935884095121644e+00,1.277926244460730887e-01,-1.212139840874682761e+01,4.235985851628381259e-04,1.517422588198705062e-02,9.959313382841485530e-04,7.804558750893684756e-04,-1.507044121752498728e-05,1.607211691257295558e-02,-1.279252622670509645e-04,-3.865343343846873988e-06,5.739621350376223038e-06,-1.226249683896228904e-01,1.305526919516421420e-02,-1.294219074190642971e+00,1.573687151006895879e-01,1.674555842263382721e-01,2.875780246917515881e-01,3.210051763587337126e-01,2.569603437875779273e-01,3.031202154315723596e-02,-5.278676968972498273e-02,1.696812864061348902e-01
2.100000000000363798e-01,8.500000000000000000e+01,-1.002051733688711144e+00,-2.916750215624970277e-01,2.835412908046389013e+00,-3.260407419970184212e-02,-3.783019624249640556e-01,-1.142925186994467046e-01,1.621680851815834878e-01,1.967979834142413453e-01,3.027177136429937132e-01,3.956386169113082496e-01,-1.831088022754061989e-02,6.402661211085670934e-02,-3.045747676564459772e-01,5.657491340453411899e-02,-6.154179032826180562e-02,-1.020371235549777378e+00,-3.544111880513062474e+00,3.146794385495750301e-01,-1.221909448017881239e+01,-3.579782508638521765e+00,1.363902583310742100e-01,-1.238319019832025702e+01,5.163895335768719412e-04,1.864393442046243660e-02,9.210135698285805200e-04,1.005036210200793353e-03,-2.983771040845025927e-05,1.659098445298997845e-02,-1.560209983652569076e-04,-4.995194022366612551e-06,8.329831402254385641e-06,-1.370740264364888050e-01,1.385388644264338130e-02,-1.322217731935840135e+00,1.576782409471554902e-01,1.693479640163719491e-01,2.885544288779006705e-01,3.258185119574327770e-01,2.643305997875317059e-01,2.914550251782835333e-02,-6.377540075048618307e-02,1.696951309792385787e-01
2.200000000000272848e-01,8.500000000000000000e+01,-7.176099669249019763e-01,-2.074513305815561259e-01,2.057905729007484297e+01,-3.253993077784919641e-02,-3.783570436663567516e-01,-1.143221859214388347e-01,1.636192383626224878e-01,2.105743887280222271e-01,3.053961541484651043e-01,4.080877958967422670e-01,-1.030973137422372746e-02,4.751425312742245388e-02,-3.172552527361406360e-01,1.240208728017370560e-01,-1.095657710655112832e-01,-1.257681717499816276e+00,-3.943400488732784037e+00,3.533486979364939273e-01,-1.249023865019604251e+01,-3.968790405438929358e+00,1.438795576425688783e-01,-1.265882869534795674e+01,5.876857471514596335e-04,2.189243326048803326e-02,8.681934913919943288e-04,5.607875739671216433e-04,-2.610338419308613517e-05,1.712666814213399322e-02,-1.765949276609155016e-04,-2.790589007178235691e-06,5.320805563389011643e-06,-1.519539259194855885e-01,1.479354374801955876e-02,-1.351602252018013983e+00,1.580613937823983350e-01,1.720067804423933144e-01,2.896406025178685506e-01,3.311243061179687253e-01,2.719193942839630562e-01,2.786824569143869779e-02,-7.482339605683846484e-02,1.696451614772813143e-01
2.300000000000181899e-01,8.500000000000000000e+01,-5.921785620281417861e-01,-1.611806820374620253e-01,3.656259492376336340e+01,-3.240924497987093811e-02,-3.786692837349310836e-01,-1.145798091894084797e-01,1.650703915436614877e-01,2.243507940418031366e-01,3.080745946539364954e-01,4.205369748821763398e-01,-1.185831262765016381e-03,2.655423375893011667e-02,-3.300303111274360268e-01,9.196531226800558345e-02,-1.895266056608494176e-01,-1.505436702060674037e+00,-4.355507280568075679e+00,3.909578472720624531e-01,-1.277421383456271187e+01,-4.369445108903947883e+00,1.523266382331226743e-01,-1.294705792823050494e+01,6.708029557658515187e-04,2.492997646380072999e-02,8.248215351819243807e-04,6.382374131925943922e-05,-2.230137520030295095e-05,1.762886412122742150e-02,-2.011127683813940291e-04,-3.173428487525435792e-07,6.970844923742264965e-07,-1.672751356088948982e-01,1.587243209583115433e-02,-1.382345887869227408e+00,1.585134251799288352e-01,1.753826036949652500e-01,2.908294662486269888e-01,3.368907987029417517e-01,2.795081887803943510e-01,2.659098886504909776e-02,-8.587139136319074662e-02,1.695951919753241055e-01
2.400000000000090949e-01,8.500000000000000000e+01,-6.257644771827799435e-01,-1.528627195038924913e-01,6.288057473736331815e+01,-3.257304465760700596e-02,-3.783170534821470032e-01,-1.143215371563467975e-01,1.665215447247004876e-01,2.381271993555840460e-01,3.107530351594078866e-01,4.329861538676103572e-01,-5.248536790201662611e-03,1.799975822876839424e-02,-3.485280576092235072e-01,5.364746329953377912e-02,-1.955810685145367156e-01,-1.867615848813984680e+00,-4.759511986708017339e+00,4.308447123104788279e-01,-1.306784452885472803e+01,-4.781302831586863533e+00,1.649327965448434130e-01,-1.324730279770750307e+01,7.924852087619317859e-04,2.778170578662185822e-02,7.603319396841078104e-04,2.791454390289678142e-04,-2.551408320903363714e-05,1.839673403426385356e-02,-2.375179739272577936e-04,-1.384436136653015008e-06,3.505319821677724121e-06,-1.830343175433461478e-01,1.708972866889913941e-02,-1.414406881003215322e+00,1.590298929535983730e-01,1.794291918420906351e-01,2.921143972766135910e-01,3.430882778819687173e-01,2.870969832768257013e-01,2.531373203865946997e-02,-9.691938666954301451e-02,1.695452224733668689e-01
2.500000000000000000e-01,8.500000000000000000e+01,-8.183667494453656932e-01,-1.824973920311359632e-01,1.325938558202525712e+02,-3.253017937478708960e-02,-3.783473790186822616e-01,-1.143096990726717860e-01,1.679726979057395153e-01,2.519036046693649555e-01,3.134314756648792222e-01,4.454353328530443745e-01,-1.240439672672078060e-02,1.235522508039861578e-02,-3.683681630257999440e-01,8.791881738223961129e-02,-1.333414898795938219e-01,-2.312846675610956915e+00,-5.169957527512700324e+00,4.711411295444002945e-01,-1.337308814570923410e+01,-5.204178869208708313e+00,1.797191554636943800e-01,-1.355938828856903910e+01,9.396703644174764268e-04,3.045232594141948981e-02,6.891896134006424450e-04,6.512039307365788919e-04,-3.166546463607444354e-05,1.919252875596920427e-02,-2.809455161663122758e-04,-3.216787693841803356e-06,9.352641870100244321e-06,-1.992170980551615234e-01,1.844539558390750900e-02,-1.447731807472025345e+00,1.596066414072361273e-01,1.841032852333847614e-01,2.934891999321901368e-01,3.496889480301881292e-01,2.946857777732569961e-01,2.403647521226986994e-02,-1.079673819758952963e-01,1.694952529714095768e-01
2.599999999999909051e-01,8.500000000000000000e+01,-1.157884334715754138e+00,-2.479729277082610983e-01,1.766674457055538880e+02,-3.251130044752663373e-02,-3.783982022069226070e-01,-1.143367066243561325e-01,1.694238510867785152e-01,2.656800099831458373e-01,3.161099161703506133e-01,4.578845118384784474e-01,-6.889217996102303503e-03,-3.970233682089869057e-03,-3.808855981687570003e-01,8.690907848766390997e-02,-1.161009193685197116e-01,-2.583258761006710813e+00,-5.608665023983910203e+00,5.080116593990154916e-01,-1.369342612476685694e+01,-5.637790020811261016e+00,1.927621448945660010e-01,-1.388287674517713732e+01,1.078709688582675432e-03,3.294071791017117584e-02,6.526907912182242262e-04,3.566666605176086564e-04,-3.449948001830816576e-05,1.956893766323868425e-02,-3.205260936374733859e-04,-1.752712696938209124e-06,5.815743157898603516e-06,-2.158004097666754162e-01,1.994001066906762182e-02,-1.482258392981358863e+00,1.602397828580465755e-01,1.893644141637426948e-01,2.949480781231333948e-01,3.566668061463887929e-01,3.022745722696883464e-01,2.275921838588024215e-02,-1.190153772822475781e-01,1.694452834694523402e-01
2.699999999999818101e-01,8.500000000000000000e+01,-1.165606630051284842e+00,-2.604231746653982160e-01,1.764154281204875474e+02,-3.258193502634949140e-02,-3.783524628550823388e-01,-1.143291506102623728e-01,1.708750042678175152e-01,2.794564152969267745e-01,3.187883566758220044e-01,4.703336908239124647e-01,3.808999377861770064e-03,-2.466468315315006876e-02,-3.904077237717722970e-01,3.995630863508167069e-02,-3.394751191447814564e-01,-2.673213180237433040e+00,-6.063766241578918859e+00,5.432399119779481866e-01,-1.402572808159023943e+01,-6.081215061899556851e+00,2.057253300340187441e-01,-1.421678899431492660e+01,1.221785524728150659e-03,3.526394418731775698e-02,6.392623578816772345e-04,-1.943281706327777778e-04,-3.649013094257276161e-05,1.976367895300001204e-02,-3.595492369786147603e-04,9.490965145209500407e-07,-3.567890438532736299e-06,-2.327544644773199556e-01,2.157462571681315749e-02,-1.517917871519898654e+00,1.609256803516189993e-01,1.951747189413566563e-01,2.964856095646823397e-01,3.639975262413057133e-01,3.098633667661196966e-01,2.148196155949058661e-02,-1.300633725885998460e-01,1.693953139674950759e-01
2.799999999999727152e-01,8.500000000000000000e+01,-1.173285277819196892e+00,-2.729096955272745095e-01,1.761634350123362935e+02,-3.259030789854613919e-02,-3.783669140122823404e-01,-1.143176557744300798e-01,1.723261574488565429e-01,2.932328206107076563e-01,3.214667971812933955e-01,4.827828698093465376e-01,8.000699135279554924e-03,-1.101366747191107401e-02,-4.220099062712153737e-01,2.198027177677358210e-02,-6.811132966837774028e-01,-2.819581515720850806e+00,-6.515530710159767480e+00,5.797100742902254744e-01,-1.435795698015877875e+01,-6.532596212305851857e+00,2.215012068092128694e-01,-1.456070420164326151e+01,1.487236105274011583e-03,3.744209199893351603e-02,6.133030613237538476e-04,-4.020101791831064576e-04,-5.565316796536713705e-05,2.104204610425512018e-02,-4.319905097939051586e-04,1.949913247781709390e-06,-8.240806063050515792e-06,-2.500444089063744713e-01,2.335064825896413995e-02,-1.554636952386329707e+00,1.616609314916978291e-01,2.014987815600892684e-01,2.980967216715684209e-01,3.716583511820638064e-01,3.174521612625510469e-01,2.020470473310101434e-02,-1.411113678949521277e-01,1.693453444655378670e-01
2.899999999999636202e-01,8.500000000000000000e+01,-1.180920279139093365e+00,-2.854324909973101065e-01,1.759114761321149842e+02,-3.252767158852572921e-02,-3.783911768961843447e-01,-1.143281947799283244e-01,1.737773106298955428e-01,3.070092259244885380e-01,3.241452376867647867e-01,4.952320487947805550e-01,1.122617318023089519e-02,7.737691202695053116e-03,-4.568910038467963730e-01,-1.910465545254957584e-02,-8.145498802208237521e-01,-3.049700501126808128e+00,-6.972410635806022050e+00,6.162601674817702602e-01,-1.469844889959788858e+01,-6.991545475807208199e+00,2.387374291708396490e-01,-1.491393484249221046e+01,1.802616946842342752e-03,3.948030639150060944e-02,5.895758781560972699e-04,-5.553153804888909554e-04,-7.868765509547083080e-05,2.243023755233788941e-02,-5.148557779464177234e-04,2.673510765881720520e-06,-1.260513618531799067e-05,-2.676317083292251153e-01,2.526974344621781346e-02,-1.592339451816362939e+00,1.624423533128201980e-01,2.083034682278031291e-01,2.997766690048406235e-01,3.796279915118990766e-01,3.250409557589823417e-01,1.892744790671138655e-02,-1.521593632013043818e-01,1.692953749635806304e-01
2.999999999999545253e-01,8.500000000000000000e+01,-1.188511635122546872e+00,-2.979915617896227720e-01,1.756595612228952916e+02,-3.252617164533790767e-02,-3.784129702877564450e-01,-1.143393373447676442e-01,1.752284638109345427e-01,3.207856312382694197e-01,3.268236781922361778e-01,5.076812277802146278e-01,1.332267457477371783e-03,4.646219667019757180e-03,-4.904139981625207922e-01,-4.787780206184089754e-02,-6.326559889838679895e-01,-3.420505051848625744e+00,-7.419404688829946082e+00,6.431792643471500037e-01,-1.504762484188570326e+01,-7.457780337702845763e+00,2.614491677779740009e-01,-1.527548989100678511e+01,2.130314321611208490e-03,3.993784523758527050e-02,6.362616133150766212e-04,-6.485855437009745671e-05,-9.471581776756338633e-05,2.369426842838072422e-02,-5.965079008047423489e-04,3.098179112706582048e-07,-1.617548816448898685e-06,-2.854752971148920571e-01,2.733375307841581087e-02,-1.630947637856571930e+00,1.632669681285624785e-01,2.155577820505131525e-01,3.015210121732133097e-01,3.878865307953013319e-01,3.326297502554136920e-01,1.765019108032178652e-02,-1.632073585076566635e-01,1.692454054616234216e-01
3.099999999999454303e-01,8.500000000000000000e+01,-1.196059346872966334e+00,-3.105869086291030978e-01,1.754077000175486774e+02,-3.252911924346285621e-02,-3.784877014013309227e-01,-1.143945113917987921e-01,1.735674823892007501e-01,3.245082169876125633e-01,3.336019551805605166e-01,5.166914430882164622e-01,-9.954846736308430727e-03,-7.648444575670473866e-04,-5.237927691232032723e-01,3.580909038259885019e-02,-3.003300549844207801e-01,-3.948242766334030485e+00,-7.849041024835847757e+00,6.378779977189755757e-01,-1.543386555600475774e+01,-7.908466347069862401e+00,2.852354907671523776e-01,-1.567638053317990021e+01,2.476819762660481539e-03,3.692069785494641460e-02,9.509186979528432308e-04,4.774175441248540062e-04,-1.110332326022809343e-04,2.492923293247274047e-02,-6.795474221383455103e-04,-2.270013810297703056e-06,1.291832771240593227e-05,-3.027203009794000588e-01,2.941459352382300510e-02,-1.673750217472574464e+00,1.639312793489558495e-01,2.225843240817232671e-01,3.035900089107859690e-01,3.961935479318094422e-01,3.370922744113975522e-01,1.607437665462208010e-02,-1.670151112530338655e-01,1.761088494459818465e-01
3.199999999999363354e-01,8.500000000000000000e+01,-1.197595445084829180e+00,-3.306657253803421126e-01,1.750664010340712196e+02,-3.237270091537063077e-02,-3.787335504082378623e-01,-1.146600348828366173e-01,1.676717644588703315e-01,3.145503929235645146e-01,3.459589520667148421e-01,5.210221997945291283e-01,-3.679430245749612527e-03,1.891227781669496157e-04,-5.849003849088419971e-01,1.403392467345470906e-01,-3.637045800863832751e-02,-4.518651895108445338e+00,-8.256632411868087829e+00,6.077815091118969892e-01,-1.588784619198440851e+01,-8.317820437822266655e+00,3.015919879350082433e-01,-1.615930939763147123e+01,2.968009457102946825e-03,3.209689340959260423e-02,1.489132333227450840e-03,1.742525518288946297e-04,-1.372420948694786855e-04,2.748967672985331429e-02,-8.000991317767707812e-04,-8.309547730278639054e-07,5.032911361549265020e-06,-3.183908312381673600e-01,3.133154936584889305e-02,-1.725312575480204336e+00,1.641725145111385675e-01,2.285154931361234043e-01,3.063225097959358378e-01,4.042441240448748085e-01,3.373008273109197042e-01,1.409230963156005156e-02,-1.609709380962542347e-01,1.923794972394045621e-01
3.299999999999272404e-01,8.500000000000000000e+01,-1.197283329624813764e+00,-3.529223510528143315e-01,1.746990953227944203e+02,-3.239498682196476770e-02,-3.786803308559774095e-01,-1.145396499919187766e-01,1.617760465285399407e-01,3.045925688595164660e-01,3.583159489528691677e-01,5.253529565008417945e-01,7.016846077968080103e-03,2.745302814743029798e-03,-6.529879364742267045e-01,1.347296705387214799e-01,1.602432531020569206e-01,-5.143230852648273732e+00,-8.633086185569130322e+00,5.766066246795423789e-01,-1.641934834241061836e+01,-8.691827702724742366e+00,3.139700701951490536e-01,-1.672265467220664092e+01,3.510124021784198460e-03,2.757975348871704452e-02,2.022414710047763364e-03,-3.288528933644934132e-04,-1.683984756656931091e-04,3.037130076601059561e-02,-9.327560197173790681e-04,1.583328081276780990e-06,-1.001650771518499186e-05,-3.327111530137586426e-01,3.308474171706193845e-02,-1.785459040801034014e+00,1.640179590656655750e-01,2.334219331195029334e-01,3.096757234457416241e-01,4.120547977892607960e-01,3.375093802104418561e-01,1.211024260849807854e-02,-1.549267649394745761e-01,2.086501450328272778e-01
3.399999999999181455e-01,8.500000000000000000e+01,-1.196853215268315340e+00,-3.751836950673639870e-01,1.743318843715870230e+02,-3.251645853208266768e-02,-3.784073927894111566e-01,-1.143159350838989230e-01,1.558803285982095221e-01,2.946347447954683618e-01,3.706729458390235488e-01,5.296837132071544607e-01,-1.443029280180580312e-03,-2.181520188925194226e-02,-6.769223261009822412e-01,-3.109716761894711079e-02,3.789368065442281774e-01,-5.745819632326303328e+00,-8.961109190243909950e+00,5.550279498737401562e-01,-1.704937791269637160e+01,-9.035807570763072505e+00,3.328590754248749173e-01,-1.736440866414923789e+01,3.788407407640823153e-03,2.337029244795206170e-02,2.422765558089691549e-03,6.705552661833373953e-05,-1.808785495843583677e-04,3.121060351633497820e-02,-9.961490226352727722e-04,-3.278682755721916932e-07,2.134107066657965917e-06,-3.458384293943805310e-01,3.467557714090532123e-02,-1.853977634473657155e+00,1.634931387421207638e-01,2.373697318991777327e-01,3.136096182225812656e-01,4.196410411920216132e-01,3.377179331099640081e-01,1.012817558543605001e-02,-1.488825917826948619e-01,2.249207928262500489e-01
